PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate,extraction_date
461,1019,2013-08-20T00:00:00.000Z,550,913,40.9395,22516.7250,550.00,0.00,550.00,2013-08-13T00:00:00.000Z,2025-04-24T15:32:19.678Z
462,1020,2013-08-20T00:00:00.000Z,60,356,3.6015,216.0900,60.00,9.00,51.00,2013-08-13T00:00:00.000Z,2025-04-24T15:32:19.678Z
462,1021,2013-08-20T00:00:00.000Z,60,357,3.9795,238.7700,60.00,0.00,60.00,2013-08-13T00:00:00.000Z,2025-04-24T15:32:19.678Z
463,1022,2013-08-20T00:00:00.000Z,550,935,31.4895,17319.2250,550.00,0.00,550.00,2013-08-13T00:00:00.000Z,2025-04-24T15:32:19.678Z
463,1023,2013-08-20T00:00:00.000Z,550,936,48.2895,26559.2250,550.00,0.00,550.00,2013-08-13T00:00:00.000Z,2025-04-24T15:32:19.678Z
464,1024,2013-08-20T00:00:00.000Z,550,524,12.9675,7132.1250,550.00,0.00,550.00,2013-08-13T00:00:00.000Z,2025-04-24T15:32:19.678Z
465,1025,2013-08-21T00:00:00.000Z,550,911,21.0945,11601.9750,550.00,0.00,550.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
465,1026,2013-08-21T00:00:00.000Z,550,912,30.4395,16741.7250,523.00,0.00,523.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
466,1027,2013-08-21T00:00:00.000Z,550,910,40.9395,22516.7250,468.00,0.00,468.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
467,1028,2013-08-21T00:00:00.000Z,550,937,62.9895,34644.2250,550.00,0.00,550.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
468,1029,2013-08-21T00:00:00.000Z,3,463,47.5230,142.5690,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
468,1030,2013-08-21T00:00:00.000Z,3,464,45.4230,136.2690,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
468,1031,2013-08-21T00:00:00.000Z,3,465,49.6965,149.0895,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
468,1032,2013-08-21T00:00:00.000Z,3,466,45.4230,136.2690,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
468,1033,2013-08-21T00:00:00.000Z,3,467,43.3230,129.9690,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
469,1034,2013-08-21T00:00:00.000Z,3,462,47.6805,143.0415,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
470,1035,2013-08-21T00:00:00.000Z,550,510,23.4045,12872.4750,550.00,0.00,550.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
470,1036,2013-08-21T00:00:00.000Z,550,511,27.8670,15326.8500,550.00,55.00,495.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
471,1037,2013-08-21T00:00:00.000Z,550,527,6.7515,3713.3250,550.00,0.00,550.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
472,1038,2013-08-21T00:00:00.000Z,550,938,31.4895,17319.2250,550.00,82.00,468.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
472,1039,2013-08-21T00:00:00.000Z,550,939,48.2895,26559.2250,550.00,0.00,550.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
473,1040,2013-08-21T00:00:00.000Z,60,494,50.7465,3044.7900,60.00,0.00,60.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
473,1041,2013-08-21T00:00:00.000Z,60,495,62.9265,3775.5900,60.00,0.00,60.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
473,1042,2013-08-21T00:00:00.000Z,60,496,49.6545,2979.2700,60.00,0.00,60.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
474,1043,2013-08-21T00:00:00.000Z,550,523,10.3845,5711.4750,550.00,0.00,550.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1044,2013-08-21T00:00:00.000Z,3,426,43.4805,130.4415,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1045,2013-08-21T00:00:00.000Z,3,427,47.7540,143.2620,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1046,2013-08-21T00:00:00.000Z,3,428,43.4805,130.4415,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1047,2013-08-21T00:00:00.000Z,3,429,41.3805,124.1415,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1048,2013-08-21T00:00:00.000Z,3,430,45.6540,136.9620,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1049,2013-08-21T00:00:00.000Z,3,431,41.3805,124.1415,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1050,2013-08-21T00:00:00.000Z,3,432,39.2805,117.8415,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1051,2013-08-21T00:00:00.000Z,3,433,43.5540,130.6620,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1052,2013-08-21T00:00:00.000Z,3,434,39.2805,117.8415,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1053,2013-08-21T00:00:00.000Z,3,435,37.1805,111.5415,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1054,2013-08-21T00:00:00.000Z,3,436,41.4540,124.3620,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
475,1055,2013-08-21T00:00:00.000Z,3,437,37.1805,111.5415,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
476,1056,2013-08-21T00:00:00.000Z,3,490,12.7155,38.1465,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
476,1057,2013-08-21T00:00:00.000Z,3,491,19.9395,59.8185,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
477,1058,2013-08-21T00:00:00.000Z,3,528,38.1570,114.4710,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
478,1059,2013-08-21T00:00:00.000Z,3,505,44.2155,132.6465,3.00,0.00,3.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
479,1060,2013-08-21T00:00:00.000Z,550,938,31.4895,17319.2250,550.00,0.00,550.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
479,1061,2013-08-21T00:00:00.000Z,550,939,48.2895,26559.2250,550.00,0.00,550.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
480,1062,2013-08-21T00:00:00.000Z,60,358,6.9825,418.9500,60.00,0.00,60.00,2013-08-14T00:00:00.000Z,2025-04-24T15:32:19.678Z
481,1063,2013-08-22T00:00:00.000Z,3,438,47.6805,143.0415,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
481,1064,2013-08-22T00:00:00.000Z,3,439,45.5805,136.7415,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
481,1065,2013-08-22T00:00:00.000Z,3,440,49.8540,149.5620,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
481,1066,2013-08-22T00:00:00.000Z,3,441,45.5805,136.7415,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
482,1067,2013-08-22T00:00:00.000Z,60,356,3.3810,202.8600,60.00,9.00,51.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
482,1068,2013-08-22T00:00:00.000Z,60,357,4.3155,258.9300,60.00,0.00,60.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
483,1069,2013-08-22T00:00:00.000Z,3,377,45.4440,136.3320,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
483,1070,2013-08-22T00:00:00.000Z,3,378,41.1705,123.5115,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
483,1071,2013-08-22T00:00:00.000Z,3,379,39.0705,117.2115,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
484,1072,2013-08-22T00:00:00.000Z,3,490,12.3585,37.0755,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
485,1073,2013-08-22T00:00:00.000Z,550,513,39.1965,21558.0750,550.00,0.00,550.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
486,1074,2013-08-22T00:00:00.000Z,3,403,45.4440,136.3320,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
486,1075,2013-08-22T00:00:00.000Z,3,404,41.1705,123.5115,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
486,1076,2013-08-22T00:00:00.000Z,3,405,39.0705,117.2115,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
486,1077,2013-08-22T00:00:00.000Z,3,406,43.3440,130.0320,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
487,1078,2013-08-22T00:00:00.000Z,550,931,34.8705,19178.7750,550.00,0.00,550.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
487,1079,2013-08-22T00:00:00.000Z,550,932,39.7635,21869.9250,550.00,0.00,550.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
487,1080,2013-08-22T00:00:00.000Z,550,933,43.9845,24191.4750,550.00,0.00,550.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
487,1081,2013-08-22T00:00:00.000Z,550,934,38.1465,20980.5750,550.00,0.00,550.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
488,1082,2013-08-22T00:00:00.000Z,3,422,47.6805,143.0415,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
488,1083,2013-08-22T00:00:00.000Z,3,423,45.5805,136.7415,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
488,1084,2013-08-22T00:00:00.000Z,3,424,49.8540,149.5620,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
488,1085,2013-08-22T00:00:00.000Z,3,425,45.5805,136.7415,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
488,1086,2013-08-22T00:00:00.000Z,3,426,43.4805,130.4415,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
489,1087,2013-08-22T00:00:00.000Z,3,344,45.4755,136.4265,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
489,1088,2013-08-22T00:00:00.000Z,3,345,43.3755,130.1265,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
489,1089,2013-08-22T00:00:00.000Z,3,346,47.6490,142.9470,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
489,1090,2013-08-22T00:00:00.000Z,3,347,43.3755,130.1265,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
489,1091,2013-08-22T00:00:00.000Z,3,348,41.2755,123.8265,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
490,1092,2013-08-22T00:00:00.000Z,550,931,34.3455,18890.0250,550.00,0.00,550.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
490,1093,2013-08-22T00:00:00.000Z,550,932,39.2385,21581.1750,550.00,55.00,495.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
491,1094,2013-08-22T00:00:00.000Z,3,348,41.1705,123.5115,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
491,1095,2013-08-22T00:00:00.000Z,3,349,45.4440,136.3320,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
492,1096,2013-08-22T00:00:00.000Z,550,928,32.7705,18023.7750,550.00,82.00,468.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
492,1097,2013-08-22T00:00:00.000Z,550,929,37.0860,20397.3000,550.00,0.00,550.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
493,1098,2013-08-22T00:00:00.000Z,550,332,10.8150,5948.2500,550.00,0.00,550.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
494,1099,2013-08-22T00:00:00.000Z,550,948,82.8345,45558.9750,550.00,0.00,550.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
494,1100,2013-08-22T00:00:00.000Z,550,907,82.8345,45558.9750,550.00,0.00,550.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
495,1101,2013-08-22T00:00:00.000Z,1250,325,0.2100,262.5000,1250.00,0.00,1250.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
495,1102,2013-08-22T00:00:00.000Z,1250,326,0.2100,262.5000,1188.00,0.00,1188.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
496,1103,2013-08-22T00:00:00.000Z,3,320,49.6440,148.9320,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
496,1104,2013-08-22T00:00:00.000Z,3,321,44.3205,132.9615,3.00,0.00,3.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
496,1105,2013-08-22T00:00:00.000Z,60,322,28.6965,1721.7900,60.00,0.00,60.00,2013-08-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
497,1106,2013-08-24T00:00:00.000Z,550,930,42.5145,23382.9750,550.00,0.00,550.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
497,1107,2013-08-24T00:00:00.000Z,550,921,5.5860,3072.3000,550.00,0.00,550.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
498,1108,2013-08-24T00:00:00.000Z,60,952,15.7395,944.3700,60.00,0.00,60.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
499,1109,2013-08-24T00:00:00.000Z,550,933,43.4595,23902.7250,550.00,0.00,550.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
499,1110,2013-08-24T00:00:00.000Z,550,934,37.6215,20691.8250,550.00,0.00,550.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
499,1111,2013-08-24T00:00:00.000Z,550,922,6.5310,3592.0500,550.00,0.00,550.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
499,1112,2013-08-24T00:00:00.000Z,550,923,6.1845,3401.4750,550.00,0.00,550.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
500,1113,2013-08-24T00:00:00.000Z,550,317,29.5785,16268.1750,550.00,0.00,550.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
500,1114,2013-08-24T00:00:00.000Z,550,318,36.0990,19854.4500,550.00,55.00,495.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
500,1115,2013-08-24T00:00:00.000Z,550,319,48.5835,26720.9250,550.00,0.00,550.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
501,1116,2013-08-24T00:00:00.000Z,550,928,32.2455,17735.0250,550.00,0.00,550.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
501,1117,2013-08-24T00:00:00.000Z,550,929,36.5610,20108.5500,550.00,0.00,550.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
502,1118,2013-08-24T00:00:00.000Z,550,319,46.4205,25531.2750,550.00,82.00,468.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
503,1119,2013-08-24T00:00:00.000Z,3,363,43.3230,129.9690,3.00,0.00,3.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
503,1120,2013-08-24T00:00:00.000Z,3,364,47.5965,142.7895,3.00,0.00,3.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
503,1121,2013-08-24T00:00:00.000Z,3,365,43.3230,129.9690,3.00,0.00,3.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
504,1122,2013-08-24T00:00:00.000Z,3,2,41.9160,125.7480,3.00,0.00,3.00,2013-08-17T00:00:00.000Z,2025-04-24T15:32:19.678Z
505,1123,2013-08-25T00:00:00.000Z,3,1,50.2635,150.7905,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
506,1124,2013-08-25T00:00:00.000Z,3,371,39.2805,117.8415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
506,1125,2013-08-25T00:00:00.000Z,3,372,37.1805,111.5415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
506,1126,2013-08-25T00:00:00.000Z,3,373,41.4540,124.3620,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
506,1127,2013-08-25T00:00:00.000Z,3,374,37.1805,111.5415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
507,1128,2013-08-25T00:00:00.000Z,550,530,16.0860,8847.3000,550.00,0.00,550.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
508,1129,2013-08-25T00:00:00.000Z,3,4,57.0255,171.0765,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
509,1130,2013-08-25T00:00:00.000Z,550,512,37.0860,20397.3000,550.00,0.00,550.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
510,1131,2013-08-25T00:00:00.000Z,550,513,26.5965,14628.0750,550.00,0.00,550.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
511,1132,2013-08-25T00:00:00.000Z,550,317,27.0585,14882.1750,550.00,0.00,550.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
511,1133,2013-08-25T00:00:00.000Z,550,318,33.5790,18468.4500,550.00,0.00,550.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
511,1134,2013-08-25T00:00:00.000Z,550,319,46.0635,25334.9250,550.00,27.00,523.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
512,1135,2013-08-25T00:00:00.000Z,3,411,45.4440,136.3320,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
512,1136,2013-08-25T00:00:00.000Z,3,412,41.1705,123.5115,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
513,1137,2013-08-25T00:00:00.000Z,3,426,43.3230,129.9690,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
513,1138,2013-08-25T00:00:00.000Z,3,427,47.5965,142.7895,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
513,1139,2013-08-25T00:00:00.000Z,3,428,43.3230,129.9690,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
514,1140,2013-08-25T00:00:00.000Z,3,320,47.4705,142.4115,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
514,1141,2013-08-25T00:00:00.000Z,3,321,42.7980,128.3940,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1142,2013-08-25T00:00:00.000Z,3,442,43.3965,130.1895,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1143,2013-08-25T00:00:00.000Z,3,443,39.1230,117.3690,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1144,2013-08-25T00:00:00.000Z,3,444,37.0230,111.0690,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1145,2013-08-25T00:00:00.000Z,3,445,41.2965,123.8895,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1146,2013-08-25T00:00:00.000Z,3,446,37.0230,111.0690,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1147,2013-08-25T00:00:00.000Z,3,447,47.6805,143.0415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1148,2013-08-25T00:00:00.000Z,3,448,45.5805,136.7415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1149,2013-08-25T00:00:00.000Z,3,449,49.8540,149.5620,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1150,2013-08-25T00:00:00.000Z,3,450,45.5805,136.7415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1151,2013-08-25T00:00:00.000Z,3,451,43.4805,130.4415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1152,2013-08-25T00:00:00.000Z,3,452,47.7540,143.2620,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1153,2013-08-25T00:00:00.000Z,3,453,43.4805,130.4415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1154,2013-08-25T00:00:00.000Z,3,454,41.3805,124.1415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1155,2013-08-25T00:00:00.000Z,3,455,45.6540,136.9620,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1156,2013-08-25T00:00:00.000Z,3,456,41.3805,124.1415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1157,2013-08-25T00:00:00.000Z,3,457,39.2805,117.8415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1158,2013-08-25T00:00:00.000Z,3,458,43.5540,130.6620,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1159,2013-08-25T00:00:00.000Z,3,459,39.2805,117.8415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1160,2013-08-25T00:00:00.000Z,3,460,37.1805,111.5415,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
515,1161,2013-08-25T00:00:00.000Z,3,461,41.4540,124.3620,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
516,1162,2013-08-25T00:00:00.000Z,550,941,62.9895,34644.2250,468.00,0.00,468.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
517,1163,2013-08-25T00:00:00.000Z,3,320,45.3705,136.1115,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
517,1164,2013-08-25T00:00:00.000Z,3,321,40.4880,121.4640,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
517,1165,2013-08-25T00:00:00.000Z,60,322,26.3655,1581.9300,60.00,0.00,60.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
518,1166,2013-08-25T00:00:00.000Z,3,504,48.7620,146.2860,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
519,1167,2013-08-25T00:00:00.000Z,3,497,34.1880,102.5640,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
520,1168,2013-08-25T00:00:00.000Z,3,323,50.2635,150.7905,3.00,0.00,3.00,2013-08-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
521,1169,2013-08-26T00:00:00.000Z,550,523,10.7310,5902.0500,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
521,1170,2013-08-26T00:00:00.000Z,550,524,14.1225,7767.3750,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
522,1171,2013-08-26T00:00:00.000Z,60,495,63.6930,3821.5800,60.00,9.00,51.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
522,1172,2013-08-26T00:00:00.000Z,60,496,48.9090,2934.5400,60.00,0.00,60.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
523,1173,2013-08-26T00:00:00.000Z,550,912,30.4395,16741.7250,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
523,1174,2013-08-26T00:00:00.000Z,550,913,40.9395,22516.7250,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
523,1175,2013-08-26T00:00:00.000Z,550,914,21.0945,11601.9750,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
524,1176,2013-08-26T00:00:00.000Z,60,506,9.1980,551.8800,60.00,0.00,60.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
525,1177,2013-08-26T00:00:00.000Z,550,351,5.7750,3176.2500,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
525,1178,2013-08-26T00:00:00.000Z,550,352,1.1550,635.2500,523.00,0.00,523.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
525,1179,2013-08-26T00:00:00.000Z,550,679,5.7750,3176.2500,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
526,1180,2013-08-26T00:00:00.000Z,550,507,23.3940,12866.7000,468.00,0.00,468.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
526,1181,2013-08-26T00:00:00.000Z,550,508,27.6465,15205.5750,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
527,1182,2013-08-26T00:00:00.000Z,550,355,1.3650,750.7500,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
527,1183,2013-08-26T00:00:00.000Z,550,940,62.9895,34644.2250,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
527,1184,2013-08-26T00:00:00.000Z,550,535,3.4860,1917.3000,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
528,1185,2013-08-26T00:00:00.000Z,550,351,6.1950,3407.2500,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
528,1186,2013-08-26T00:00:00.000Z,550,352,1.4700,808.5000,550.00,0.00,550.00,2013-08-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
